S17C1	S17C11506
S17C9	S17C74902
S17C9	S17C3779
S17C9	S17C54295
S17C9	S17C41696
S17C9	S17C66369
S17C9	S17C59429
S17C9	S17C76933
S17C9	S17C68704
S17C9	S17C70234
S17C9	S17C68510
S17C9	S17C90510
S17C9	S17C59918
S17C9	S17C76378
S17C9	S17C19301
S17C9	S17C83179
S17C9	S17C82909
S17C9	S17C91232
S17C9	S17C62441
S17C9	S17C76714
S17C9	S17C38571
S17C9	S17C74586
S17C9	S17C9464
S17C9	S17C76929
S17C9	S17C88294
S17C9	S17C35022
S17C9	S17C9606
S17C9	S17C64270
S17C9	S17C69851
S17C9	S17C38452
S17C9	S17C92386
S17C9	S17C57976
S17C9	S17C23909
S17C9	S17C68133
S17C9	S17C78533
S17C9	S17C43498
S17C9	S17C51208
S17C9	S17C64576
S17C9	S17C81093
S17C9	S17C75433
S17C9	S17C48412
S17C9	S17C84977
S17C9	S17C5799
S17C9	S17C38724
S17C9	S17C74185
S17C9	S17C23225
S17C9	S17C47818
S17C9	S17C12202
S17C9	S17C20314
S17C9	S17C43633
S17C9	S17C87769
S17C9	S17C11429
S17C9	S17C65547
S17C9	S17C36435
S17C9	S17C4546
S17C9	S17C1797
S17C9	S17C6233
S17C9	S17C33075
S17C9	S17C28169
S17C9	S17C84964
S17C9	S17C10378
S17C9	S17C62174
S17C9	S17C30983
S17C9	S17C68211
S17C9	S17C58420
S17C9	S17C30778
S17C9	S17C63663
S17C9	S17C18121
S17C9	S17C16946
S17C9	S17C57509
S17C9	S17C39495
S17C9	S17C37755
S17C9	S17C9335
S17C9	S17C79940
S17C9	S17C60107
S17C9	S17C43912
S17C9	S17C87483
S17C9	S17C44800
S17C9	S17C12436
S17C9	S17C70681
S17C9	S17C42984
S17C9	S17C65015
S17C9	S17C54450
S17C9	S17C60962
S17C9	S17C7405
S17C9	S17C16867
S17C9	S17C85233
S17C9	S17C14479
S17C9	S17C77689
S17C9	S17C70415
S17C9	S17C69993
S17C9	S17C65569
S17C9	S17C76765
S17C9	S17C55633
S17C9	S17C28515
S17C9	S17C2440
S17C9	S17C45097
S17C9	S17C58950
S17C9	S17C85799
S17C9	S17C46334
S17C9	S17C68749
S17C9	S17C19532
S17C9	S17C88129
S17C9	S17C23218
S17C9	S17C90017
S17C9	S17C16967
S17C9	S17C86626
S17C9	S17C83442
S17C9	S17C84620
S17C9	S17C74972
S17C9	S17C66324
S17C9	S17C23802
S17C9	S17C81855
S17C9	S17C51647
S17C9	S17C17026
S17C9	S17C80434
S17C9	S17C28488
S17C9	S17C71355
S17C9	S17C10043
S17C9	S17C10434
S17C9	S17C53904
S17C9	S17C90466
S17C9	S17C17998
S17C9	S17C14426
S17C9	S17C82282
S17C9	S17C84435
S17C9	S17C2161
S17C9	S17C62745
S17C9	S17C8446
S17C9	S17C16191
S17C9	S17C29502
S17C9	S17C41516
S17C9	S17C46973
S17C9	S17C27381
S17C9	S17C74635
S17C9	S17C75031
S17C9	S17C47428
S17C9	S17C42855
S17C9	S17C56590
S17C9	S17C68232
S17C9	S17C87737
S17C9	S17C92683
S17C9	S17C58626
S17C9	S17C58805
S17C9	S17C79188
S17C9	S17C70789
S17C9	S17C87814
S17C9	S17C59552
S17C9	S17C6767
S17C9	S17C60082
S17C9	S17C999
S17C9	S17C83275
S17C9	S17C15720
S17C9	S17C76640
S17C9	S17C80039
S17C9	S17C78241
S17C9	S17C9134
S17C9	S17C58123
S17C9	S17C8542
S17C9	S17C72199
S17C9	S17C61166
S17C9	S17C15949
S17C9	S17C46343
S17C9	S17C22228
S17C9	S17C58620
S17C9	S17C28357
S17C9	S17C84179
S17C9	S17C1465
S17C9	S17C69250
S17C9	S17C13017
S17C9	S17C38899
S17C9	S17C29459
S17C9	S17C87139
S17C9	S17C56966
S17C9	S17C47991
S17C9	S17C4490
S17C9	S17C68129
S17C9	S17C45003
S17C9	S17C48553
S17C9	S17C3880
S17C9	S17C56592
S17C9	S17C52163
S17C9	S17C91677
S17C9	S17C33913
S17C9	S17C26207
S17C9	S17C29912
S17C9	S17C50223
S17C9	S17C78513
S17C9	S17C25803
S17C9	S17C64353
S17C9	S17C48318
S17C9	S17C16252
S17C9	S17C13064
S17C9	S17C68881
S17C9	S17C46723
S17C9	S17C74969
S17C9	S17C46098
S17C9	S17C51793
S17C9	S17C68343
S17C9	S17C92727
S17C9	S17C50811
S17C9	S17C48696
S17C9	S17C35907
S17C9	S17C72542
S17C9	S17C67727
S17C9	S17C79589
S17C9	S17C24870
S17C9	S17C22658
S17C9	S17C77345
S17C9	S17C60178
S17C9	S17C7684
S17C9	S17C77873
S17C9	S17C38707
S17C9	S17C43517
S17C9	S17C52394
S17C9	S17C91608
S17C9	S17C16430
S17C9	S17C7033
S17C9	S17C35893
S17C9	S17C2610
S17C9	S17C54515
S17C9	S17C84811
S17C9	S17C67545
S17C9	S17C58446
S17C9	S17C89668
S17C9	S17C18378
S17C9	S17C75865
S17C9	S17C46465
S17C9	S17C18989
S17C9	S17C26851
S17C9	S17C84947
S17C9	S17C43812
S17C9	S17C32798
S17C9	S17C58303
S17C9	S17C63980
S17C9	S17C81381
S17C9	S17C65056
S17C9	S17C61396
S17C9	S17C54267
S17C9	S17C17837
S17C9	S17C69192
S17C9	S17C50553
S17C9	S17C7397
S13C9	S13C141146
S13C9	S13C172184
S13C9	S13C130039
S13C9	S13C7011
S13C9	S13C200367
S13C9	S13C51118
S13C9	S13C105563
S13C9	S13C19536
S13C9	S13C160466
S13C9	S13C185978
S13C9	S13C127869
S13C9	S13C8977
S13C9	S13C143451
S13C9	S13C200505
S13C9	S13C9799
S13C9	S13C2990
S13C9	S13C152942
S13C9	S13C185687
S13C9	S13C169779
S13C9	S13C8368
S13C9	S13C183657
S13C9	S13C90795
S13C9	S13C106806
S13C9	S13C168060
S13C9	S13C36663
S13C9	S13C96025
S13C9	S13C149511
S13C9	S13C33238
S13C9	S13C184543
S13C9	S13C166182
S13C9	S13C156774
S13C9	S13C37254
S13C9	S13C190238
S13C9	S13C76932
S13C9	S13C192667
S13C9	S13C199718
S13C9	S13C108245
S13C9	S13C201085
S13C9	S13C23924
S13C9	S13C50419
S13C9	S13C188615
S13C9	S13C122600
S13C9	S13C73872
S13C9	S13C186342
S13C9	S13C146161
S13C9	S13C49855
S13C9	S13C21942
S13C9	S13C8522
S13C9	S13C173558
S13C9	S13C27641
S13C9	S13C122882
S13C9	S13C194297
S13C9	S13C38544
S13C9	S13C3474
S13C9	S13C148110
S13C9	S13C187924
S13C9	S13C94277
S13C9	S13C95644
S13C9	S13C6223
S13C9	S13C95547
S13C9	S13C90963
S13C9	S13C204592
S13C9	S13C13100
S13C9	S13C113432
S13C9	S13C18953
S13C9	S13C183582
S13C9	S13C65904
S13C9	S13C114963
S13C9	S13C93958
S13C9	S13C193437
S13C9	S13C66829
S13C9	S13C95125
S13C9	S13C73913
S13C9	S13C181586
S13C9	S13C198963
S13C9	S13C87108
S13C9	S13C109578
S13C9	S13C184033
S13C9	S13C102304
S13C9	S13C177630
S13C9	S13C171986
S13C9	S13C190962
S13C9	S13C105983
S13C9	S13C145908
S13C9	S13C183901
S13C9	S13C128647
S13C9	S13C1665
S13C9	S13C164704
S13C9	S13C17785
S13C9	S13C203263
S13C9	S13C30360
S13C9	S13C186958
S13C9	S13C159253
S13C9	S13C171460
S13C9	S13C36641
S13C9	S13C164259
S13C9	S13C109907
S13C9	S13C77518
S13C9	S13C158407
S13C9	S13C108960
S13C9	S13C83128
S13C9	S13C131425
S13C9	S13C74068
S13C9	S13C158316
S13C9	S13C143260
S13C9	S13C97747
S13C9	S13C95465
S13C9	S13C100595
S13C9	S13C155792
S13C9	S13C95738
S13C9	S13C162169
S13C9	S13C131937
S13C9	S13C122055
S13C9	S13C96284
S13C9	S13C112621
S13C9	S13C13360
S13C9	S13C24292
S13C9	S13C108084
S13C9	S13C171271
S13C9	S13C182413
S13C9	S13C104813
S13C9	S13C145329
S13C9	S13C68520
S13C9	S13C170300
S13C9	S13C66253
S13C9	S13C167414
S13C9	S13C188379
S13C9	S13C105710
S13C9	S13C92382
S13C9	S13C23520
S13C9	S13C23002
S13C9	S13C64490
S13C9	S13C103553
S13C9	S13C93926
S13C9	S13C82845
S13C9	S13C17168
S13C9	S13C153627
S13C9	S13C155384
S13C9	S13C136955
S13C9	S13C71064
S13C9	S13C110093
S13C9	S13C151799
S13C9	S13C156474
S13C9	S13C44304
S13C9	S13C189973
S13C9	S13C146381
S13C9	S13C36003
S13C9	S13C66026
S13C9	S13C25705
S13C9	S13C63831
S13C9	S13C6214
S13C9	S13C174734
S13C9	S13C190387
S13C9	S13C166779
S13C9	S13C179429
S13C9	S13C205324
S13C9	S13C39843
S13C9	S13C171656
S13C9	S13C87960
S13C9	S13C36171
S13C9	S13C173440
S13C9	S13C102595
S13C9	S13C170452
S13C9	S13C139482
S13C9	S13C189429
S13C9	S13C174189
S13C9	S13C183275
S13C9	S13C87748
S13C9	S13C129741
S13C9	S13C135818
S13C9	S13C24912
S13C9	S13C161190
S13C9	S13C202597
S13C9	S13C40378
S13C9	S13C173408
S13C9	S13C139996
S13C9	S13C83258
S13C9	S13C153092
S13C9	S13C187395
S13C9	S13C149075
S13C9	S13C43678
S13C9	S13C75818
S13C9	S13C69239
S13C9	S13C65397
S13C9	S13C197660
S13C9	S13C174445
S13C9	S13C126915
S13C9	S13C15225
S13C9	S13C190331
S13C9	S13C28699
S13C9	S13C65109
S13C9	S13C129788
S13C9	S13C128378
S13C9	S13C96783
S13C9	S13C177994
S13C9	S13C42308
S13C9	S13C72488
S13C9	S13C24664
S13C9	S13C60013
S13C9	S13C95450
S13C9	S13C106288
S13C9	S13C76505
S13C9	S13C80153
S13C9	S13C127144
S13C9	S13C25577
S13C9	S13C46565
S13C9	S13C96962
S13C9	S13C200938
S13C9	S13C64105
S13C9	S13C30830
S13C9	S13C50438
S13C9	S13C148226
S13C9	S13C69912
S13C9	S13C122674
S13C9	S13C196039
S13C9	S13C76131
S13C9	S13C119396
S13C9	S13C137874
S13C9	S13C149019
S13C9	S13C182558
S13C9	S13C39647
S13C9	S13C190204
S13C9	S13C104352
S13C9	S13C4729
S13C9	S13C91328
S13C9	S13C167218
S13C9	S13C152193
S13C9	S13C116781
S13C9	S13C168174
S13C9	S13C104868
S13C9	S13C106134
S13C9	S13C52567
S13C9	S13C110217
S13C9	S13C90867
S13C9	S13C59887
S13C9	S13C41736
S13C9	S13C68769
S13C9	S13C196141
S13C9	S13C14827
S13C9	S13C175361
S13C9	S13C123305
S13C9	S13C47478
S13C9	S13C34473
S13C9	S13C191803
S13C9	S13C139863
S13C9	S13C115201
S13C9	S13C129459
S13C9	S13C45382
S13C9	S13C50699
S13C9	S13C16956
S13C9	S13C49052
S13C9	S13C37309
S13C9	S13C108178
S13C9	S13C57841
S13C9	S13C52767
S13C9	S13C96340
S13C9	S13C112908
S13C9	S13C37679
S13C9	S13C178579
S13C9	S13C41786
S13C9	S13C146806
S13C9	S13C145550
S13C9	S13C178132
S13C9	S13C3298
S13C9	S13C181308
S13C9	S13C163748
S13C9	S13C109073
S13C9	S13C61878
S13C9	S13C114718
S13C9	S13C172009
S13C9	S13C96976
S13C9	S13C105169
S13C9	S13C68790
S13C9	S13C63274
S13C9	S13C116063
S13C9	S13C86532
S13C9	S13C186437
S13C9	S13C171845
S13C9	S13C64564
S13C9	S13C25482
S13C9	S13C98787
S13C9	S13C183127
S13C9	S13C40169
S13C9	S13C15866
S13C9	S13C31276
S13C9	S13C165275
S13C9	S13C198383
S13C9	S13C119538
S13C9	S13C112020
S13C9	S13C122012
S13C9	S13C69344
S13C9	S13C121385
S13C9	S13C127105
S13C9	S13C158312
S13C9	S13C186239
S13C9	S13C91915
S13C9	S13C142316
S13C9	S13C111307
S13C9	S13C165264
S13C9	S13C124564
S13C9	S13C151559
S13C9	S13C197622
S13C9	S13C160671
S13C9	S13C92564
S13C9	S13C52597
S13C9	S13C179643
S13C9	S13C202718
S13C9	S13C172548
S13C9	S13C38118
S13C9	S13C179722
S13C9	S13C189766
S13C9	S13C5663
S13C9	S13C75461
S13C9	S13C19722
S13C9	S13C70087
S13C9	S13C191405
S13C9	S13C131388
S13C9	S13C150290
S13C9	S13C97364
S13C9	S13C11085
S13C9	S13C39250
S13C9	S13C26379
S13C9	S13C142643
S13C9	S13C54458
S13C9	S13C46094
S13C9	S13C165015
S13C9	S13C123412
S13C9	S13C72261
S13C9	S13C179591
S13C9	S13C43751
S13C9	S13C78231
S13C9	S13C145593
S13C9	S13C110451
S13C9	S13C69265
S13C9	S13C45993
S13C9	S13C135365
S13C9	S13C68170
S13C9	S13C124613
S13C9	S13C188068
S13C9	S13C33647
S13C9	S13C21336
S13C9	S13C181700
S13C9	S13C115225
S13C9	S13C76262
S13C9	S13C19964
S13C9	S13C9346
S13C9	S13C144619
S13C9	S13C4696
S13C9	S13C1864
S13C9	S13C143601
S13C9	S13C55362
S13C9	S13C98707
S13C9	S13C140955
S13C9	S13C123420
S13C9	S13C91480
S13C9	S13C136639
S13C9	S13C125854
S13C9	S13C138237
S13C9	S13C156974
S13C9	S13C153557
S13C9	S13C56461
S13C9	S13C198449
S13C9	S13C188320
S13C9	S13C7004
S13C9	S13C133013
S13C9	S13C33714
S13C9	S13C139209
S13C9	S13C89263
S13C9	S13C124452
S13C9	S13C142919
S13C9	S13C1175
S13C9	S13C103068
S13C9	S13C137709
S13C9	S13C67062
S13C9	S13C69907
S13C9	S13C192254
S13C9	S13C164285
S13C9	S13C130201
S13C9	S13C107142
S13C9	S13C106463
S13C9	S13C101397
S13C9	S13C168836
S13C9	S13C59246
S13C9	S13C48680
S13C9	S13C149835
S13C9	S13C188625
S13C9	S13C181196
S13C9	S13C103004
S13C9	S13C57757
S13C9	S13C139813
S13C9	S13C36430
S13C9	S13C187275
S13C9	S13C88130
S13C9	S13C195095
S13C9	S13C77095
S13C9	S13C142949
S13C9	S13C200806
S13C9	S13C87719
S13C9	S13C53857
S13C9	S13C160427
S13C9	S13C107022
S13C9	S13C29784
S13C9	S13C153569
S13C9	S13C70828
S13C9	S13C81549
S13C9	S13C11532
S13C9	S13C167977
S13C9	S13C60116
S13C9	S13C126568
S13C9	S13C117817
S13C9	S13C112184
S13C9	S13C23433
S13C9	S13C70491
S13C9	S13C127010
S13C9	S13C136219
S13C9	S13C172681
S13C9	S13C61947
S13C9	S13C72439
S13C9	S13C165782
S13C9	S13C138744
S13C9	S13C165800
S13C9	S13C66770
S13C9	S13C197419
S13C9	S13C89265
S13C9	S13C205001
S13C9	S13C151459
S13C9	S13C45837
S13C9	S13C1274
S13C9	S13C203893
S13C9	S13C7472
S13C9	S13C131654
S13C9	S13C131319
S13C9	S13C192754
S15C10	S15C132855
S15C10	S15C65822
S15C10	S15C242950
S15C10	S15C217243
S15C10	S15C136256
S15C10	S15C168510
S15C10	S15C165002
S15C10	S15C221985
S15C10	S15C163319
S15C10	S15C171722
S15C10	S15C166635
S15C10	S15C197709
S15C10	S15C80026
S15C10	S15C194701
S15C10	S15C41728
S15C10	S15C209531
S15C10	S15C92193
S15C10	S15C25212
S15C10	S15C81672
S15C10	S15C116662
S15C10	S15C88655
S15C10	S15C76732
S15C10	S15C168926
S15C10	S15C159090
S15C10	S15C91504
S15C10	S15C243373
S15C10	S15C11928
S15C10	S15C49124
S15C10	S15C174617
S15C10	S15C127565
S15C10	S15C73115
S15C10	S15C33273
S15C10	S15C56021
S15C10	S15C45270
S15C10	S15C2717
S15C10	S15C111687
S15C10	S15C42524
S15C10	S15C93554
S15C10	S15C30264
S15C10	S15C243822
S15C10	S15C98231
S15C10	S15C207666
S15C10	S15C46779
S15C10	S15C24342
S15C10	S15C50964
S15C10	S15C190600
S15C10	S15C186037
S15C10	S15C165511
S15C10	S15C34102
S15C10	S15C48461
S15C10	S15C220231
S15C10	S15C135744
S15C10	S15C20629
S15C10	S15C170263
S15C10	S15C111220
S15C10	S15C29454
S15C10	S15C35074
S15C10	S15C167
S15C10	S15C238031
S15C10	S15C208357
S15C10	S15C77529
S15C10	S15C25092
S15C10	S15C110247
S15C10	S15C64991
S15C10	S15C149923
S15C10	S15C28687
S15C10	S15C190805
S15C10	S15C129302
S15C10	S15C54300
S15C10	S15C164943
S15C10	S15C78401
S15C10	S15C131970
S15C10	S15C82464
S15C10	S15C207081
S15C10	S15C159922
S15C10	S15C64523
S15C10	S15C153648
S15C10	S15C8816
S15C10	S15C21491
S15C10	S15C189878
S15C10	S15C137253
S15C10	S15C172244
S15C10	S15C237381
S15C10	S15C147605
S15C10	S15C52645
S15C10	S15C146844
S15C10	S15C21915
S15C10	S15C83555
S15C10	S15C138809
S15C10	S15C222254
S15C10	S15C181193
S15C10	S15C195623
S15C10	S15C11068
S15C10	S15C69100
S15C10	S15C141420
S15C10	S15C212191
S15C10	S15C72990
S15C10	S15C156591
S15C10	S15C137679
S15C10	S15C97660
S15C10	S15C210571
S15C10	S15C78790
S15C10	S15C21715
S15C10	S15C22232
S15C10	S15C220698
S15C10	S15C68030
S15C10	S15C157282
S15C10	S15C135992
S15C10	S15C38379
S15C10	S15C191968
S15C10	S15C161957
S15C10	S15C4648
S15C10	S15C109615
S15C10	S15C103067
S15C10	S15C244931
S15C10	S15C110314
S15C10	S15C105986
S15C10	S15C236497
S15C10	S15C242238
S15C10	S15C71802
S15C10	S15C150739
S15C10	S15C71316
S15C10	S15C201689
S15C10	S15C127085
S15C10	S15C43051
S15C10	S15C86321
S15C10	S15C49637
S15C10	S15C177122
S15C10	S15C135976
S15C10	S15C226407
S15C10	S15C114452
S15C10	S15C28237
S15C10	S15C203023
S15C10	S15C130045
S15C10	S15C183995
S15C10	S15C204894
S15C10	S15C102878
S15C10	S15C93724
S15C10	S15C241177
S15C10	S15C156024
S15C10	S15C82697
S15C10	S15C30347
S15C10	S15C84708
S15C10	S15C44918
S15C10	S15C34237
S15C10	S15C228387
S15C10	S15C4422
S15C10	S15C121192
S15C10	S15C187669
S15C10	S15C97922
S15C10	S15C183314
S15C10	S15C119222
S15C10	S15C118395
S15C10	S15C134028
S15C10	S15C28561
S15C10	S15C119728
S15C10	S15C234472
S15C10	S15C55287
S15C10	S15C96642
S15C10	S15C29276
S15C10	S15C19024
S15C10	S15C96673
S15C10	S15C21046
S15C10	S15C176664
S15C10	S15C158113
S15C10	S15C134055
S15C10	S15C66315
S15C10	S15C105965
S15C10	S15C208580
S15C10	S15C242511
S15C10	S15C245026
S15C10	S15C8008
S15C10	S15C230908
S15C10	S15C233830
S15C10	S15C239276
S15C10	S15C6377
S15C10	S15C233727
S15C10	S15C106482
S15C10	S15C26288
S15C10	S15C59813
S15C10	S15C98571
S15C10	S15C49834
S15C10	S15C121291
S15C10	S15C208085
S15C10	S15C93743
S15C10	S15C163035
S15C10	S15C106364
S15C10	S15C148968
S15C10	S15C67206
S15C10	S15C22120
S15C10	S15C85758
S15C10	S15C42152
S15C10	S15C84387
S15C10	S15C143833
S15C10	S15C9356
S15C10	S15C17127
S15C10	S15C12581
S15C10	S15C149549
S15C10	S15C217326
S15C10	S15C50686
S15C10	S15C66408
S15C10	S15C56783
S15C10	S15C65158
S15C10	S15C106239
S15C10	S15C122362
S15C10	S15C225825
S15C10	S15C44180
S15C10	S15C70151
S15C10	S15C80239
S15C10	S15C58078
S15C10	S15C222012
S15C10	S15C125703
S15C10	S15C208362
S15C10	S15C171707
S15C10	S15C73220
S15C10	S15C167349
S15C10	S15C148522
S15C10	S15C162022
