S8C1	S8C167726
S8C10	S8C137906
S8C10	S8C91351
S8C10	S8C40343
S8C10	S8C24390
S8C10	S8C178860
S8C10	S8C60222
S8C10	S8C30033
S8C10	S8C13539
S8C10	S8C39333
S8C10	S8C2480
S8C10	S8C203309
S8C10	S8C102142
S8C10	S8C55782
S8C10	S8C12102
S8C10	S8C145195
S8C10	S8C147893
S8C10	S8C16752
S8C10	S8C122224
S8C10	S8C171204
S8C10	S8C52682
S8C10	S8C100492
S8C10	S8C22284
S8C10	S8C29083
S8C10	S8C62818
S8C10	S8C49728
S8C10	S8C126018
S8C10	S8C116727
S8C10	S8C163664
S8C10	S8C66475
S8C10	S8C177515
S8C10	S8C139805
S8C10	S8C210249
S8C10	S8C144318
S8C10	S8C217444
S8C10	S8C33338
S8C10	S8C23332
S8C10	S8C195343
S8C10	S8C211659
S8C10	S8C145946
S8C10	S8C196256
S8C10	S8C195101
S8C10	S8C53565
S8C10	S8C136376
S8C10	S8C170784
S8C10	S8C171821
S8C10	S8C10249
S8C10	S8C193583
S8C10	S8C75007
S8C10	S8C129704
S8C10	S8C33918
S8C10	S8C134418
S8C10	S8C194457
S8C10	S8C6088
S8C10	S8C74214
S8C10	S8C105911
S8C10	S8C35879
S8C10	S8C103125
S8C10	S8C55589
S8C10	S8C35048
S8C10	S8C102469
S8C10	S8C95333
S8C10	S8C6490
S8C10	S8C101345
S8C10	S8C159247
S8C10	S8C82634
S8C10	S8C203848
S8C10	S8C96339
S8C10	S8C112485
S8C10	S8C54901
S8C10	S8C184511
S8C10	S8C111549
S8C10	S8C28545
S8C10	S8C174721
S8C10	S8C87087
S8C10	S8C162944
S8C10	S8C4787
S8C10	S8C121937
S8C10	S8C15219
S8C10	S8C64789
S8C10	S8C72809
S8C10	S8C73279
S8C10	S8C215777
S8C10	S8C26099
S8C10	S8C120652
S8C10	S8C80420
S8C10	S8C181461
S8C10	S8C50244
S8C10	S8C86493
S8C10	S8C222919
S8C10	S8C119603
S8C10	S8C208933
S8C10	S8C181701
S8C10	S8C124626
S8C10	S8C9577
S8C10	S8C121157
S8C10	S8C61173
S8C10	S8C177360
S8C10	S8C215203
S8C10	S8C27912
S8C10	S8C144889
S8C10	S8C49665
S8C10	S8C167769
S8C10	S8C24458
S8C10	S8C136322
S8C10	S8C119934
S8C10	S8C217512
S8C10	S8C128864
S8C10	S8C155466
S8C10	S8C79103
S8C10	S8C141350
S8C10	S8C188992
S8C10	S8C214083
S8C10	S8C194035
S8C10	S8C33645
S8C10	S8C191466
S8C10	S8C110950
S8C10	S8C205892
S8C10	S8C224011
S8C10	S8C16318
S8C10	S8C115634
S8C10	S8C169532
S8C10	S8C54904
S8C10	S8C11602
S8C10	S8C191070
S8C10	S8C68749
S8C10	S8C227175
S8C10	S8C55572
S8C10	S8C147471
S8C10	S8C12806
S8C10	S8C48055
S8C10	S8C195089
S8C10	S8C110523
S8C10	S8C51963
S8C10	S8C197132
S8C10	S8C175330
S8C10	S8C47985
S8C10	S8C29562
S8C10	S8C190583
S8C10	S8C172524
S8C10	S8C169880
S8C10	S8C13216
S8C10	S8C10436
